Unnamed: 0;Provincia;Edad;Ambos_sexos;Hombres;Mujeres
11912;Ceuta;74;0;0;263
11913;Melilla;74;395;0;0
11914;Melilla;74;0;187;0
11915;Melilla;74;0;0;208
11916;Nacional;75;349600;0;0
11917;Nacional;75;0;159818;0
11918;Nacional;75;0;0;189782
11919;Albacete;75;2863;0;0
11920;Albacete;75;0;1316;0
11921;Albacete;75;0;0;1547
11922;Alicante;75;15439;0;0
11923;Alicante;75;0;7318;0
11924;Alicante;75;0;0;8121
11925;Almeria;75;4136;0;0
11926;Almeria;75;0;1970;0
11927;Almeria;75;0;0;2166
11928;Alava;75;2605;0;0
11929;Alava;75;0;1259;0
11930;Alava;75;0;0;1346
11931;Asturias;75;8913;0;0
11932;Asturias;75;0;4022;0
11933;Asturias;75;0;0;4891
11934;Avila;75;1498;0;0
11935;Avila;75;0;708;0
11936;Avila;75;0;0;790
11937;Badajoz;75;5024;0;0
11938;Badajoz;75;0;2261;0
11939;Badajoz;75;0;0;2764
11940;Balears_Illes;75;7622;0;0
11941;Balears_Illes;75;0;3654;0
11942;Balears_Illes;75;0;0;3968
11943;Barcelona;75;40282;0;0
11944;Barcelona;75;0;18148;0
11945;Barcelona;75;0;0;22134
11946;Bizkaia;75;9726;0;0
11947;Bizkaia;75;0;4389;0
11948;Bizkaia;75;0;0;5338
11949;Burgos;75;3191;0;0
11950;Burgos;75;0;1543;0
11951;Burgos;75;0;0;1648
11952;Caceres;75;3223;0;0
11953;Caceres;75;0;1484;0
11954;Caceres;75;0;0;1739
11955;Cadiz;75;8007;0;0
11956;Cadiz;75;0;3702;0
11957;Cadiz;75;0;0;4305
11958;Cantabria;75;4552;0;0
11959;Cantabria;75;0;2063;0
11960;Cantabria;75;0;0;2488
11961;Castellon;75;4248;0;0
11962;Castellon;75;0;1963;0
11963;Castellon;75;0;0;2285
11964;Ciudad_Real;75;3620;0;0
11965;Ciudad_Real;75;0;1588;0
11966;Ciudad_Real;75;0;0;2032
11967;Cordoba;75;5864;0;0
11968;Cordoba;75;0;2604;0
11969;Cordoba;75;0;0;3260
11970;Coru?a;75;10812;0;0
11971;Coru?a;75;0;4854;0
11972;Coru?a;75;0;0;5958
11973;Cuenca;75;1646;0;0
11974;Cuenca;75;0;740;0
11975;Cuenca;75;0;0;906
11976;Gipuzkoa;75;5919;0;0
11977;Gipuzkoa;75;0;2713;0
11978;Gipuzkoa;75;0;0;3206
11979;Girona;75;5136;0;0
11980;Girona;75;0;2440;0
11981;Girona;75;0;0;2696
11982;Granada;75;6332;0;0
11983;Granada;75;0;2871;0
11984;Granada;75;0;0;3461
11985;Guadalajara;75;1310;0;0
11986;Guadalajara;75;0;630;0
11987;Guadalajara;75;0;0;680
11988;Huelva;75;3309;0;0
11989;Huelva;75;0;1516;0
11990;Huelva;75;0;0;1793
11991;Huesca;75;1733;0;0
11992;Huesca;75;0;808;0
11993;Huesca;75;0;0;925
11994;Jaen;75;4580;0;0
11995;Jaen;75;0;1974;0
11996;Jaen;75;0;0;2606
11997;Leon;75;4455;0;0
11998;Leon;75;0;2030;0
11999;Leon;75;0;0;2424
12000;Lleida;75;3136;0;0
12001;Lleida;75;0;1475;0
12002;Lleida;75;0;0;1661
12003;Lugo;75;3660;0;0
12004;Lugo;75;0;1630;0
12005;Lugo;75;0;0;2030
12006;Madrid;75;44549;0;0
12007;Madrid;75;0;19810;0
12008;Madrid;75;0;0;24739
12009;Malaga;75;12413;0;0
12010;Malaga;75;0;5815;0
12011;Malaga;75;0;0;6597
12012;Murcia;75;8840;0;0
12013;Murcia;75;0;4072;0
12014;Murcia;75;0;0;4768
12015;Navarra;75;5015;0;0
12016;Navarra;75;0;2416;0
12017;Navarra;75;0;0;2599
12018;Ourense;75;3738;0;0
12019;Ourense;75;0;1692;0
12020;Ourense;75;0;0;2046
12021;Palencia;75;1517;0;0
12022;Palencia;75;0;701;0
12023;Palencia;75;0;0;816
12024;Palmas;75;7536;0;0
12025;Palmas;75;0;3545;0
12026;Palmas;75;0;0;3991
12027;Pontevedra;75;7866;0;0
12028;Pontevedra;75;0;3522;0
12029;Pontevedra;75;0;0;4344
12030;Rioja;75;2487;0;0
12031;Rioja;75;0;1217;0
12032;Rioja;75;0;0;1270
12033;Salamanca;75;3254;0;0
12034;Salamanca;75;0;1558;0
12035;Salamanca;75;0;0;1695
12036;Santa_Cruz_de_Tenerife;75;8129;0;0
12037;Santa_Cruz_de_Tenerife;75;0;3805;0
12038;Santa_Cruz_de_Tenerife;75;0;0;4325
12039;Segovia;75;1272;0;0
12040;Segovia;75;0;580;0
12041;Segovia;75;0;0;692
12042;Sevilla;75;12979;0;0
12043;Sevilla;75;0;5773;0
12044;Sevilla;75;0;0;7205
12045;Soria;75;797;0;0
12046;Soria;75;0;397;0
12047;Soria;75;0;0;400
12048;Tarragona;75;5716;0;0
12049;Tarragona;75;0;2727;0
12050;Tarragona;75;0;0;2988
12051;Teruel;75;1095;0;0
12052;Teruel;75;0;510;0
12053;Teruel;75;0;0;585
12054;Toledo;75;4701;0;0
12055;Toledo;75;0;2200;0
12056;Toledo;75;0;0;2501
12057;Valencia;75;19237;0;0
12058;Valencia;75;0;8582;0
12059;Valencia;75;0;0;10656
12060;Valladolid;75;4755;0;0
12061;Valladolid;75;0;2212;0
12062;Valladolid;75;0;0;2543
12063;Zamora;75;1974;0;0
12064;Zamora;75;0;923;0
12065;Zamora;75;0;0;1052
12066;Zaragoza;75;8051;0;0
12067;Zaragoza;75;0;3727;0
12068;Zaragoza;75;0;0;4324
12069;Ceuta;75;439;0;0
12070;Ceuta;75;0;192;0
12071;Ceuta;75;0;0;247
12072;Melilla;75;399;0;0
12073;Melilla;75;0;167;0
12074;Melilla;75;0;0;232
12075;Nacional;76;317834;0;0
12076;Nacional;76;0;144097;0
12077;Nacional;76;0;0;173737
12078;Albacete;76;2613;0;0
12079;Albacete;76;0;1183;0
12080;Albacete;76;0;0;1430
12081;Alicante;76;14187;0;0
12082;Alicante;76;0;6730;0
12083;Alicante;76;0;0;7457
12084;Almeria;76;3676;0;0
12085;Almeria;76;0;1737;0
12086;Almeria;76;0;0;1939
12087;Alava;76;2386;0;0
12088;Alava;76;0;1129;0
12089;Alava;76;0;0;1257
12090;Asturias;76;8473;0;0
12091;Asturias;76;0;3792;0
12092;Asturias;76;0;0;4682
12093;Avila;76;1432;0;0
12094;Avila;76;0;648;0
12095;Avila;76;0;0;783
12096;Badajoz;76;3974;0;0
12097;Badajoz;76;0;1754;0
12098;Badajoz;76;0;0;2220
12099;Balears_Illes;76;6607;0;0
12100;Balears_Illes;76;0;3082;0
12101;Balears_Illes;76;0;0;3525
12102;Barcelona;76;37369;0;0
12103;Barcelona;76;0;16609;0
12104;Barcelona;76;0;0;20760
12105;Bizkaia;76;9206;0;0
12106;Bizkaia;76;0;4024;0
12107;Bizkaia;76;0;0;5181
12108;Burgos;76;2891;0;0
12109;Burgos;76;0;1371;0
12110;Burgos;76;0;0;1520
12111;Caceres;76;2872;0;0
12112;Caceres;76;0;1324;0
12113;Caceres;76;0;0;1548
12114;Cadiz;76;7003;0;0
12115;Cadiz;76;0;3133;0
12116;Cadiz;76;0;0;3870
12117;Cantabria;76;4203;0;0
12118;Cantabria;76;0;1885;0
12119;Cantabria;76;0;0;2318
12120;Castellon;76;4080;0;0
12121;Castellon;76;0;1877;0
12122;Castellon;76;0;0;2204
12123;Ciudad_Real;76;2965;0;0
12124;Ciudad_Real;76;0;1350;0
12125;Ciudad_Real;76;0;0;1614
12126;Cordoba;76;5084;0;0
12127;Cordoba;76;0;2195;0
12128;Cordoba;76;0;0;2889
12129;Coru?a;76;10092;0;0
12130;Coru?a;76;0;4552;0
12131;Coru?a;76;0;0;5540
12132;Cuenca;76;1652;0;0
12133;Cuenca;76;0;731;0
12134;Cuenca;76;0;0;922
12135;Gipuzkoa;76;5642;0;0
12136;Gipuzkoa;76;0;2518;0
12137;Gipuzkoa;76;0;0;3124
12138;Girona;76;4863;0;0
12139;Girona;76;0;2258;0
12140;Girona;76;0;0;2604
12141;Granada;76;5803;0;0
12142;Granada;76;0;2607;0
12143;Granada;76;0;0;3196
12144;Guadalajara;76;1257;0;0
12145;Guadalajara;76;0;614;0
12146;Guadalajara;76;0;0;643
12147;Huelva;76;2916;0;0
12148;Huelva;76;0;1339;0
12149;Huelva;76;0;0;1577
12150;Huesca;76;1597;0;0
12151;Huesca;76;0;756;0
12152;Huesca;76;0;0;842
12153;Jaen;76;4114;0;0
12154;Jaen;76;0;1739;0
12155;Jaen;76;0;0;2375
12156;Leon;76;4357;0;0
12157;Leon;76;0;2006;0
12158;Leon;76;0;0;2351
12159;Lleida;76;2898;0;0
12160;Lleida;76;0;1292;0
12161;Lleida;76;0;0;1606
12162;Lugo;76;3513;0;0
12163;Lugo;76;0;1588;0
12164;Lugo;76;0;0;1925
12165;Madrid;76;40080;0;0
12166;Madrid;76;0;17807;0
12167;Madrid;76;0;0;22273
12168;Malaga;76;10518;0;0
12169;Malaga;76;0;4981;0
12170;Malaga;76;0;0;5537
12171;Murcia;76;8521;0;0
12172;Murcia;76;0;3834;0
12173;Murcia;76;0;0;4688
12174;Navarra;76;4609;0;0
12175;Navarra;76;0;2165;0
12176;Navarra;76;0;0;2445
12177;Ourense;76;3614;0;0
12178;Ourense;76;0;1632;0
12179;Ourense;76;0;0;1981
12180;Palencia;76;1366;0;0
12181;Palencia;76;0;654;0
12182;Palencia;76;0;0;712
12183;Palmas;76;6361;0;0
12184;Palmas;76;0;2994;0
12185;Palmas;76;0;0;3367
12186;Pontevedra;76;7601;0;0
12187;Pontevedra;76;0;3399;0
12188;Pontevedra;76;0;0;4202
12189;Rioja;76;2419;0;0
12190;Rioja;76;0;1138;0
12191;Rioja;76;0;0;1281
12192;Salamanca;76;3152;0;0
12193;Salamanca;76;0;1460;0
12194;Salamanca;76;0;0;1692
12195;Santa_Cruz_de_Tenerife;76;7135;0;0
12196;Santa_Cruz_de_Tenerife;76;0;3344;0
12197;Santa_Cruz_de_Tenerife;76;0;0;3792
12198;Segovia;76;1151;0;0
12199;Segovia;76;0;487;0
12200;Segovia;76;0;0;664
12201;Sevilla;76;11150;0;0
12202;Sevilla;76;0;4919;0
12203;Sevilla;76;0;0;6231
12204;Soria;76;796;0;0
12205;Soria;76;0;370;0
12206;Soria;76;0;0;427
12207;Tarragona;76;5383;0;0
12208;Tarragona;76;0;2575;0
12209;Tarragona;76;0;0;2808
12210;Teruel;76;1037;0;0
12211;Teruel;76;0;490;0
12212;Teruel;76;0;0;547
12213;Toledo;76;3631;0;0
12214;Toledo;76;0;1688;0
12215;Toledo;76;0;0;1943
12216;Valencia;76;17340;0;0
12217;Valencia;76;0;7837;0
12218;Valencia;76;0;0;9503
12219;Valladolid;76;4322;0;0
12220;Valladolid;76;0;1987;0
12221;Valladolid;76;0;0;2335
12222;Zamora;76;1915;0;0
12223;Zamora;76;0;893;0
12224;Zamora;76;0;0;1022
12225;Zaragoza;76;7344;0;0
12226;Zaragoza;76;0;3316;0
12227;Zaragoza;76;0;0;4028
12228;Ceuta;76;366;0;0
12229;Ceuta;76;0;164;0
12230;Ceuta;76;0;0;203
12231;Melilla;76;296;0;0
12232;Melilla;76;0;141;0
12233;Melilla;76;0;0;156
12234;Nacional;77;383547;0;0
12235;Nacional;77;0;171268;0
12236;Nacional;77;0;0;212279
12237;Albacete;77;3824;0;0
12238;Albacete;77;0;1752;0
12239;Albacete;77;0;0;2071
12240;Alicante;77;17529;0;0
12241;Alicante;77;0;8153;0
12242;Alicante;77;0;0;9375
12243;Almeria;77;4613;0;0
12244;Almeria;77;0;2093;0
12245;Almeria;77;0;0;2519
12246;Alava;77;2618;0;0
12247;Alava;77;0;1223;0
12248;Alava;77;0;0;1395
12249;Asturias;77;8790;0;0
12250;Asturias;77;0;3889;0
12251;Asturias;77;0;0;4901
12252;Avila;77;1716;0;0
12253;Avila;77;0;806;0
12254;Avila;77;0;0;910
12255;Badajoz;77;5640;0;0
12256;Badajoz;77;0;2393;0
12257;Badajoz;77;0;0;3246
12258;Balears_Illes;77;7290;0;0
12259;Balears_Illes;77;0;3447;0
12260;Balears_Illes;77;0;0;3843
12261;Barcelona;77;46478;0;0
12262;Barcelona;77;0;20829;0
12263;Barcelona;77;0;0;25649
12264;Bizkaia;77;10030;0;0
12265;Bizkaia;77;0;4350;0
12266;Bizkaia;77;0;0;5680
12267;Burgos;77;3114;0;0
12268;Burgos;77;0;1434;0
12269;Burgos;77;0;0;1680
12270;Caceres;77;3939;0;0
12271;Caceres;77;0;1811;0
12272;Caceres;77;0;0;2128
12273;Cadiz;77;8849;0;0
12274;Cadiz;77;0;3923;0
12275;Cadiz;77;0;0;4926
12276;Cantabria;77;4459;0;0
12277;Cantabria;77;0;1960;0
12278;Cantabria;77;0;0;2498
12279;Castellon;77;5141;0;0
12280;Castellon;77;0;2368;0
12281;Castellon;77;0;0;2773
12282;Ciudad_Real;77;5024;0;0
12283;Ciudad_Real;77;0;2172;0
12284;Ciudad_Real;77;0;0;2851
12285;Cordoba;77;6447;0;0
12286;Cordoba;77;0;2759;0
12287;Cordoba;77;0;0;3687
12288;Coru?a;77;10610;0;0
12289;Coru?a;77;0;4658;0
12290;Coru?a;77;0;0;5953
12291;Cuenca;77;2520;0;0
12292;Cuenca;77;0;1097;0
12293;Cuenca;77;0;0;1423
12294;Gipuzkoa;77;6047;0;0
12295;Gipuzkoa;77;0;2734;0
12296;Gipuzkoa;77;0;0;3313
12297;Girona;77;5702;0;0
12298;Girona;77;0;2654;0
12299;Girona;77;0;0;3048
12300;Granada;77;7335;0;0
12301;Granada;77;0;3281;0
12302;Granada;77;0;0;4054
12303;Guadalajara;77;1631;0;0
12304;Guadalajara;77;0;752;0
12305;Guadalajara;77;0;0;879
12306;Huelva;77;3876;0;0
12307;Huelva;77;0;1683;0
12308;Huelva;77;0;0;2192
12309;Huesca;77;1704;0;0
12310;Huesca;77;0;786;0
12311;Huesca;77;0;0;918
12312;Jaen;77;6037;0;0
12313;Jaen;77;0;2548;0
12314;Jaen;77;0;0;3489
12315;Leon;77;4700;0;0
12316;Leon;77;0;2055;0
12317;Leon;77;0;0;2645
12318;Lleida;77;3286;0;0
12319;Lleida;77;0;1449;0
12320;Lleida;77;0;0;1837
12321;Lugo;77;3839;0;0
12322;Lugo;77;0;1648;0
12323;Lugo;77;0;0;2191
12324;Madrid;77;50374;0;0
12325;Madrid;77;0;21867;0
12326;Madrid;77;0;0;28508
12327;Malaga;77;12463;0;0
12328;Malaga;77;0;5736;0
12329;Malaga;77;0;0;6727
12330;Murcia;77;10882;0;0
12331;Murcia;77;0;4797;0
12332;Murcia;77;0;0;6085
12333;Navarra;77;4833;0;0
12334;Navarra;77;0;2193;0
12335;Navarra;77;0;0;2641
12336;Ourense;77;3876;0;0
12337;Ourense;77;0;1755;0
12338;Ourense;77;0;0;2121
12339;Palencia;77;1437;0;0
12340;Palencia;77;0;693;0
12341;Palencia;77;0;0;744
12342;Palmas;77;6588;0;0
12343;Palmas;77;0;3011;0
12344;Palmas;77;0;0;3577
12345;Pontevedra;77;8202;0;0
12346;Pontevedra;77;0;3637;0
12347;Pontevedra;77;0;0;4565
12348;Rioja;77;2631;0;0
12349;Rioja;77;0;1217;0
12350;Rioja;77;0;0;1414
12351;Salamanca;77;3487;0;0
12352;Salamanca;77;0;1579;0
12353;Salamanca;77;0;0;1908
12354;Santa_Cruz_de_Tenerife;77;7597;0;0
12355;Santa_Cruz_de_Tenerife;77;0;3468;0
12356;Santa_Cruz_de_Tenerife;77;0;0;4130
12357;Segovia;77;1359;0;0
12358;Segovia;77;0;634;0
12359;Segovia;77;0;0;725
12360;Sevilla;77;13455;0;0
12361;Sevilla;77;0;5894;0
12362;Sevilla;77;0;0;7561
12363;Soria;77;873;0;0
12364;Soria;77;0;416;0
12365;Soria;77;0;0;458
12366;Tarragona;77;6645;0;0
12367;Tarragona;77;0;3167;0
12368;Tarragona;77;0;0;3478
12369;Teruel;77;1316;0;0
12370;Teruel;77;0;607;0
12371;Teruel;77;0;0;709
12372;Toledo;77;5558;0;0
12373;Toledo;77;0;2550;0
12374;Toledo;77;0;0;3008
12375;Valencia;77;23429;0;0
12376;Valencia;77;0;10268;0
12377;Valencia;77;0;0;13162
12378;Valladolid;77;4740;0;0
12379;Valladolid;77;0;2155;0
12380;Valladolid;77;0;0;2585
12381;Zamora;77;2110;0;0
12382;Zamora;77;0;921;0
12383;Zamora;77;0;0;1190
12384;Zaragoza;77;8064;0;0
12385;Zaragoza;77;0;3622;0
12386;Zaragoza;77;0;0;4442
12387;Ceuta;77;442;0;0
12388;Ceuta;77;0;200;0
12389;Ceuta;77;0;0;242
12390;Melilla;77;396;0;0
12391;Melilla;77;0;174;0
12392;Melilla;77;0;0;222
12393;Nacional;78;250841;0;0
12394;Nacional;78;0;109055;0
12395;Nacional;78;0;0;141786
12396;Albacete;78;1865;0;0
12397;Albacete;78;0;814;0
12398;Albacete;78;0;0;1052
12399;Alicante;78;11435;0;0
12400;Alicante;78;0;5372;0
12401;Alicante;78;0;0;6063
12402;Almeria;78;2875;0;0
12403;Almeria;78;0;1293;0
12404;Almeria;78;0;0;1582
12405;Alava;78;1979;0;0
12406;Alava;78;0;882;0
12407;Alava;78;0;0;1097
12408;Asturias;78;6901;0;0
12409;Asturias;78;0;2896;0
12410;Asturias;78;0;0;4005
12411;Avila;78;1167;0;0
12412;Avila;78;0;521;0
12413;Avila;78;0;0;647
12414;Badajoz;78;3823;0;0
12415;Badajoz;78;0;1574;0
12416;Badajoz;78;0;0;2249
12417;Balears_Illes;78;5644;0;0
12418;Balears_Illes;78;0;2574;0
12419;Balears_Illes;78;0;0;3070
12420;Barcelona;78;26384;0;0
12421;Barcelona;78;0;11474;0
12422;Barcelona;78;0;0;14909
12423;Bizkaia;78;7298;0;0
12424;Bizkaia;78;0;3098;0
12425;Bizkaia;78;0;0;4201
12426;Burgos;78;2242;0;0
12427;Burgos;78;0;1038;0
12428;Burgos;78;0;0;1205
12429;Caceres;78;2871;0;0
12430;Caceres;78;0;1259;0
12431;Caceres;78;0;0;1612
12432;Cadiz;78;6838;0;0
12433;Cadiz;78;0;2917;0
12434;Cadiz;78;0;0;3921
12435;Cantabria;78;3150;0;0
12436;Cantabria;78;0;1326;0
12437;Cantabria;78;0;0;1824
12438;Castellon;78;2689;0;0
12439;Castellon;78;0;1211;0
12440;Castellon;78;0;0;1477
12441;Ciudad_Real;78;2417;0;0
12442;Ciudad_Real;78;0;996;0
12443;Ciudad_Real;78;0;0;1420
12444;Cordoba;78;4692;0;0
12445;Cordoba;78;0;1923;0
12446;Cordoba;78;0;0;2769
12447;Coru?a;78;7802;0;0
12448;Coru?a;78;0;3364;0
12449;Coru?a;78;0;0;4439
12450;Cuenca;78;1079;0;0
12451;Cuenca;78;0;456;0
12452;Cuenca;78;0;0;623
12453;Gipuzkoa;78;4577;0;0
12454;Gipuzkoa;78;0;2008;0
12455;Gipuzkoa;78;0;0;2569
12456;Girona;78;3081;0;0
12457;Girona;78;0;1423;0
12458;Girona;78;0;0;1658
12459;Granada;78;4900;0;0
12460;Granada;78;0;2083;0
12461;Granada;78;0;0;2817
12462;Guadalajara;78;963;0;0
12463;Guadalajara;78;0;425;0
12464;Guadalajara;78;0;0;539
12465;Huelva;78;2828;0;0
12466;Huelva;78;0;1234;0
12467;Huelva;78;0;0;1595
12468;Huesca;78;1221;0;0
12469;Huesca;78;0;542;0
12470;Huesca;78;0;0;680
12471;Jaen;78;3234;0;0
12472;Jaen;78;0;1350;0
12473;Jaen;78;0;0;1884
12474;Leon;78;3535;0;0
12475;Leon;78;0;1564;0
12476;Leon;78;0;0;1971
12477;Lleida;78;1732;0;0
12478;Lleida;78;0;767;0
12479;Lleida;78;0;0;965
12480;Lugo;78;2808;0;0
12481;Lugo;78;0;1233;0
12482;Lugo;78;0;0;1575
12483;Madrid;78;30829;0;0
12484;Madrid;78;0;12838;0
12485;Madrid;78;0;0;17991
12486;Malaga;78;9460;0;0
12487;Malaga;78;0;4291;0
12488;Malaga;78;0;0;5169
12489;Murcia;78;6608;0;0
12490;Murcia;78;0;2983;0
12491;Murcia;78;0;0;3625
12492;Navarra;78;3641;0;0
12493;Navarra;78;0;1623;0
12494;Navarra;78;0;0;2019
12495;Ourense;78;2903;0;0
12496;Ourense;78;0;1313;0
12497;Ourense;78;0;0;1591
12498;Palencia;78;1055;0;0
12499;Palencia;78;0;483;0
12500;Palencia;78;0;0;572
12501;Palmas;78;5039;0;0
12502;Palmas;78;0;2291;0
12503;Palmas;78;0;0;2748
12504;Pontevedra;78;5871;0;0
12505;Pontevedra;78;0;2484;0
12506;Pontevedra;78;0;0;3387
12507;Rioja;78;1748;0;0
12508;Rioja;78;0;772;0
12509;Rioja;78;0;0;976
12510;Salamanca;78;2576;0;0
12511;Salamanca;78;0;1151;0
12512;Salamanca;78;0;0;1425
12513;Santa_Cruz_de_Tenerife;78;5597;0;0
12514;Santa_Cruz_de_Tenerife;78;0;2498;0
12515;Santa_Cruz_de_Tenerife;78;0;0;3099
12516;Segovia;78;930;0;0
12517;Segovia;78;0;409;0
12518;Segovia;78;0;0;521
12519;Sevilla;78;10562;0;0
12520;Sevilla;78;0;4434;0
12521;Sevilla;78;0;0;6128
12522;Soria;78;623;0;0
12523;Soria;78;0;267;0
12524;Soria;78;0;0;356
12525;Tarragona;78;3411;0;0
12526;Tarragona;78;0;1601;0
12527;Tarragona;78;0;0;1810
12528;Teruel;78;735;0;0
12529;Teruel;78;0;352;0
12530;Teruel;78;0;0;384
12531;Toledo;78;2866;0;0
12532;Toledo;78;0;1220;0
12533;Toledo;78;0;0;1645
12534;Valencia;78;12936;0;0
12535;Valencia;78;0;5466;0
12536;Valencia;78;0;0;7470
12537;Valladolid;78;3424;0;0
12538;Valladolid;78;0;1508;0
12539;Valladolid;78;0;0;1916
12540;Zamora;78;1545;0;0
12541;Zamora;78;0;680;0
12542;Zamora;78;0;0;865
12543;Zaragoza;78;5787;0;0
12544;Zaragoza;78;0;2494;0
12545;Zaragoza;78;0;0;3293
12546;Ceuta;78;366;0;0
12547;Ceuta;78;0;159;0
12548;Ceuta;78;0;0;207
12549;Melilla;78;295;0;0
12550;Melilla;78;0;124;0
12551;Melilla;78;0;0;171
12552;Nacional;79;278137;0;0
12553;Nacional;79;0;120130;0
12554;Nacional;79;0;0;158007
12555;Albacete;79;2644;0;0
12556;Albacete;79;0;1160;0
12557;Albacete;79;0;0;1485
12558;Alicante;79;13261;0;0
12559;Alicante;79;0;6134;0
12560;Alicante;79;0;0;7128
12561;Almeria;79;3367;0;0
12562;Almeria;79;0;1446;0
12563;Almeria;79;0;0;1922
12564;Alava;79;1987;0;0
12565;Alava;79;0;959;0
12566;Alava;79;0;0;1028
12567;Asturias;79;7773;0;0
12568;Asturias;79;0;3176;0
12569;Asturias;79;0;0;4597
12570;Avila;79;1296;0;0
12571;Avila;79;0;618;0
12572;Avila;79;0;0;678
12573;Badajoz;79;4035;0;0
12574;Badajoz;79;0;1746;0
12575;Badajoz;79;0;0;2289
12576;Balears_Illes;79;5474;0;0
12577;Balears_Illes;79;0;2394;0
12578;Balears_Illes;79;0;0;3080
12579;Barcelona;79;31291;0;0
12580;Barcelona;79;0;13480;0
12581;Barcelona;79;0;0;17811
12582;Bizkaia;79;7804;0;0
12583;Bizkaia;79;0;3246;0
12584;Bizkaia;79;0;0;4558
12585;Burgos;79;2417;0;0
12586;Burgos;79;0;1084;0
12587;Burgos;79;0;0;1334
12588;Caceres;79;2774;0;0
12589;Caceres;79;0;1187;0
12590;Caceres;79;0;0;1587
12591;Cadiz;79;6355;0;0
12592;Cadiz;79;0;2716;0
12593;Cadiz;79;0;0;3638
12594;Cantabria;79;3702;0;0
12595;Cantabria;79;0;1624;0
12596;Cantabria;79;0;0;2078
12597;Castellon;79;3315;0;0
12598;Castellon;79;0;1466;0
12599;Castellon;79;0;0;1849
12600;Ciudad_Real;79;3367;0;0
12601;Ciudad_Real;79;0;1383;0
12602;Ciudad_Real;79;0;0;1984
12603;Cordoba;79;4912;0;0
12604;Cordoba;79;0;2002;0
12605;Cordoba;79;0;0;2910
12606;Coru?a;79;8077;0;0
12607;Coru?a;79;0;3451;0
12608;Coru?a;79;0;0;4627
12609;Cuenca;79;1574;0;0
12610;Cuenca;79;0;766;0
12611;Cuenca;79;0;0;809
12612;Gipuzkoa;79;4742;0;0
12613;Gipuzkoa;79;0;2104;0
12614;Gipuzkoa;79;0;0;2638
12615;Girona;79;3762;0;0
12616;Girona;79;0;1638;0
12617;Girona;79;0;0;2124
12618;Granada;79;5177;0;0
12619;Granada;79;0;2269;0
12620;Granada;79;0;0;2908
12621;Guadalajara;79;1165;0;0
12622;Guadalajara;79;0;524;0
12623;Guadalajara;79;0;0;641
12624;Huelva;79;2497;0;0
12625;Huelva;79;0;1091;0
12626;Huelva;79;0;0;1405
12627;Huesca;79;1462;0;0
12628;Huesca;79;0;671;0
12629;Huesca;79;0;0;791
12630;Jaen;79;4245;0;0
12631;Jaen;79;0;1745;0
12632;Jaen;79;0;0;2500
12633;Leon;79;3753;0;0
12634;Leon;79;0;1606;0
12635;Leon;79;0;0;2147
12636;Lleida;79;2368;0;0
12637;Lleida;79;0;1032;0
12638;Lleida;79;0;0;1336
12639;Lugo;79;2999;0;0
12640;Lugo;79;0;1324;0
12641;Lugo;79;0;0;1675
12642;Madrid;79;35376;0;0
12643;Madrid;79;0;14806;0
12644;Madrid;79;0;0;20570
12645;Malaga;79;9339;0;0
12646;Malaga;79;0;4153;0
12647;Malaga;79;0;0;5187
12648;Murcia;79;8613;0;0
12649;Murcia;79;0;3711;0
12650;Murcia;79;0;0;4902
12651;Navarra;79;3720;0;0
12652;Navarra;79;0;1611;0
12653;Navarra;79;0;0;2110
12654;Ourense;79;2839;0;0
12655;Ourense;79;0;1240;0
12656;Ourense;79;0;0;1599
12657;Palencia;79;1063;0;0
12658;Palencia;79;0;457;0
12659;Palencia;79;0;0;606
12660;Palmas;79;5064;0;0
12661;Palmas;79;0;2309;0
12662;Palmas;79;0;0;2755
12663;Pontevedra;79;6109;0;0
12664;Pontevedra;79;0;2512;0
12665;Pontevedra;79;0;0;3598
12666;Rioja;79;1764;0;0
12667;Rioja;79;0;789;0
12668;Rioja;79;0;0;975
12669;Salamanca;79;2702;0;0
12670;Salamanca;79;0;1188;0
12671;Salamanca;79;0;0;1514
12672;Santa_Cruz_de_Tenerife;79;5896;0;0
12673;Santa_Cruz_de_Tenerife;79;0;2661;0
12674;Santa_Cruz_de_Tenerife;79;0;0;3235
12675;Segovia;79;1026;0;0
12676;Segovia;79;0;443;0
12677;Segovia;79;0;0;582
12678;Sevilla;79;10044;0;0
12679;Sevilla;79;0;4174;0
12680;Sevilla;79;0;0;5870
12681;Soria;79;668;0;0
12682;Soria;79;0;295;0
12683;Soria;79;0;0;373
12684;Tarragona;79;4253;0;0
12685;Tarragona;79;0;1939;0
12686;Tarragona;79;0;0;2314
12687;Teruel;79;940;0;0
12688;Teruel;79;0;428;0
12689;Teruel;79;0;0;512
12690;Toledo;79;3759;0;0
12691;Toledo;79;0;1679;0
12692;Toledo;79;0;0;2080
12693;Valencia;79;16014;0;0
12694;Valencia;79;0;6700;0
12695;Valencia;79;0;0;9314
12696;Valladolid;79;3310;0;0
12697;Valladolid;79;0;1517;0
12698;Valladolid;79;0;0;1793
12699;Zamora;79;1646;0;0
12700;Zamora;79;0;725;0
12701;Zamora;79;0;0;920
12702;Zaragoza;79;5785;0;0
12703;Zaragoza;79;0;2516;0
12704;Zaragoza;79;0;0;3269
12705;Ceuta;79;323;0;0
12706;Ceuta;79;0;113;0
12707;Ceuta;79;0;0;210
